source_system,academic_year,institution,institution_chinese,programme_code,programme_id,programme_title,programme_title_chinese,award_level,area_of_study,funding_category,mode_of_study,normal_duration,tuition_fee,score_system,score_comparability_group,score_formula,score_formula_url,upper_quartile,median,lower_quartile,mean,highest,lowest_or_minimum_admitted,min_or_other_score,requirements_summary,chinese_requirement,english_requirement,math_requirement,citizenship_requirement,elective_requirements,specific_subject_requirements,interview_or_portfolio,selection_notes,programme_description,articulation_or_career_notes,programme_url,score_source_url,requirements_source_url,raw_source_local_path,source_confidence,last_retrieved_at,notes
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,F0268B6B-ADC8-4212-B127-877A5C563CB1,Higher Diploma in Digital Media Production,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RjAyNjhCNkItQURDOC00MjEyLUIxMjctODc3QTVDNTYzQ0Ix&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RjAyNjhCNkItQURDOC00MjEyLUIxMjctODc3QTVDNTYzQ0Ix&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,BBF754CB-1FCA-4A6A-BCD0-D380AA1C563F,Higher Diploma in Digital Media Technology,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QkJGNzU0Q0ItMUZDQS00QTZBLUJDRDAtRDM4MEFBMUM1NjNG&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QkJGNzU0Q0ItMUZDQS00QTZBLUJDRDAtRDM4MEFBMUM1NjNG&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,56F34F80-68EB-4080-9B79-71E7E6C054B3,Higher Diploma in Dispensing Studies,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NTZGMzRGODAtNjhFQi00MDgwLTlCNzktNzFFN0U2QzA1NEIz&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NTZGMzRGODAtNjhFQi00MDgwLTlCNzktNzFFN0U2QzA1NEIz&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,26B09A29-E2E3-49A8-993E-7202EC1DFBE8,Higher Diploma in Electrical Engineering,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MjZCMDlBMjktRTJFMy00OUE4LTk5M0UtNzIwMkVDMURGQkU4&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MjZCMDlBMjktRTJFMy00OUE4LTk5M0UtNzIwMkVDMURGQkU4&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,CD17085F-38E0-4E9A-B7D6-2F7BE59B13EB,Higher Diploma in Environmental Engineering,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=Q0QxNzA4NUYtMzhFMC00RTlBLUI3RDYtMkY3QkU1OUIxM0VC&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=Q0QxNzA4NUYtMzhFMC00RTlBLUI3RDYtMkY3QkU1OUIxM0VC&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,4B20719A-F4F2-470A-A904-3B435FA5B12D,Higher Diploma in Event Marketing and Business Promotion,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NEIyMDcxOUEtRjRGMi00NzBBLUE5MDQtM0I0MzVGQTVCMTJE&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NEIyMDcxOUEtRjRGMi00NzBBLUE5MDQtM0I0MzVGQTVCMTJE&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,A2C52E70-BD8C-4E37-A242-40FE0472F3FD,Higher Diploma in Event Marketing and Business Promotion (Medium of Instruction: Chinese (Putonghua)),,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QTJDNTJFNzAtQkQ4Qy00RTM3LUEyNDItNDBGRTA0NzJGM0ZE&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QTJDNTJFNzAtQkQ4Qy00RTM3LUEyNDItNDBGRTA0NzJGM0ZE&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,63A244DE-7281-46CF-9783-6EF4651DC240,Higher Diploma in Fashion Design,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NjNBMjQ0REUtNzI4MS00NkNGLTk3ODMtNkVGNDY1MURDMjQw&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NjNBMjQ0REUtNzI4MS00NkNGLTk3ODMtNkVGNDY1MURDMjQw&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,F7C6C1F4-F2A6-4315-88C9-BBAF25D9F841,Higher Diploma in Fashion Image Design,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RjdDNkMxRjQtRjJBNi00MzE1LTg4QzktQkJBRjI1RDlGODQx&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RjdDNkMxRjQtRjJBNi00MzE1LTg4QzktQkJBRjI1RDlGODQx&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,491D4408-A25A-4A74-95DF-290119C86FF0,Higher Diploma in Fashion Media Design,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NDkxRDQ0MDgtQTI1QS00QTc0LTk1REYtMjkwMTE5Qzg2RkYw&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NDkxRDQ0MDgtQTI1QS00QTc0LTk1REYtMjkwMTE5Qzg2RkYw&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,44DF972F-1B2E-4174-82E0-18CF872A7D76,"Higher Diploma in Film, Television and Photography",,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NDRERjk3MkYtMUIyRS00MTc0LTgyRTAtMThDRjg3MkE3RDc2&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NDRERjk3MkYtMUIyRS00MTc0LTgyRTAtMThDRjg3MkE3RDc2&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,804B7BB7-F41D-4A5D-B19A-59838207C6FE,"Higher Diploma in Film, Television and Photography (Medium of Instruction: Chinese (Putonghua))",,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=ODA0QjdCQjctRjQxRC00QTVELUIxOUEtNTk4MzgyMDdDNkZF&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=ODA0QjdCQjctRjQxRC00QTVELUIxOUEtNTk4MzgyMDdDNkZF&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,787A5670-8A9E-4E95-A12D-B3EBED678F87,Higher Diploma in Fitness and Exercise Nutrition,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=Nzg3QTU2NzAtOEE5RS00RTk1LUExMkQtQjNFQkVENjc4Rjg3&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=Nzg3QTU2NzAtOEE5RS00RTk1LUExMkQtQjNFQkVENjc4Rjg3&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,04823466-0FD0-4AED-AADA-7C2095B1FA0C,Higher Diploma in Food Technology and Safety,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MDQ4MjM0NjYtMEZEMC00QUVELUFBREEtN0MyMDk1QjFGQTBD&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MDQ4MjM0NjYtMEZEMC00QUVELUFBREEtN0MyMDk1QjFGQTBD&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,5DDE390D-908E-424B-A815-1DA6CA89718A,Higher Diploma in Game Software Development,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NURERTM5MEQtOTA4RS00MjRCLUE4MTUtMURBNkNBODk3MThB&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NURERTM5MEQtOTA4RS00MjRCLUE4MTUtMURBNkNBODk3MThB&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,BD6D917D-A077-40C1-A7D7-3DD25B5FE449,Higher Diploma in Games and Animation,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QkQ2RDkxN0QtQTA3Ny00MEMxLUE3RDctM0REMjVCNUZFNDQ5&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QkQ2RDkxN0QtQTA3Ny00MEMxLUE3RDctM0REMjVCNUZFNDQ5&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,6F0875A5-494B-4C31-B86C-B678E5F21AC8,Higher Diploma in Games and Animation (Medium of Instruction: Chinese (Putonghua)),,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NkYwODc1QTUtNDk0Qi00QzMxLUI4NkMtQjY3OEU1RjIxQUM4&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NkYwODc1QTUtNDk0Qi00QzMxLUI4NkMtQjY3OEU1RjIxQUM4&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,C027C923-F417-4508-B98E-939E88C9EF13,Higher Diploma in Geospatial Science and Land Surveying,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzAyN0M5MjMtRjQxNy00NTA4LUI5OEUtOTM5RTg4QzlFRjEz&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzAyN0M5MjMtRjQxNy00NTA4LUI5OEUtOTM5RTg4QzlFRjEz&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,8C64E722-570E-4C0C-ACC6-84F36F288A2F,Higher Diploma in Global Business Management with Languages,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OEM2NEU3MjItNTcwRS00QzBDLUFDQzYtODRGMzZGMjg4QTJG&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OEM2NEU3MjItNTcwRS00QzBDLUFDQzYtODRGMzZGMjg4QTJG&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,FB28B5C0-8BBF-4BF7-B960-E62416FF37A6,Higher Diploma in Global Hotel Management,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RkIyOEI1QzAtOEJCRi00QkY3LUI5NjAtRTYyNDE2RkYzN0E2&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RkIyOEI1QzAtOEJCRi00QkY3LUI5NjAtRTYyNDE2RkYzN0E2&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Vocational Training Council - Hong Kong Institute of Vocational Education (IVE) / Hong Kong Design Institute (HKDI) / Hong Kong Institute of Information Technology (HKIIT),,VTC/13,7B5E0F6B-736E-46D3-B7DA-7C2D43DDF5C8,Higher Diploma in Health Studies,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=N0I1RTBGNkItNzM2RS00NkQzLUI3REEtN0MyRDQzRERGNUM4&provId=VTC/13&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_VTC13.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=N0I1RTBGNkItNzM2RS00NkQzLUI3REEtN0MyRDQzRERGNUM4&provId=VTC/13&year=2025/26,data/raw/cspe/details/2025_26/vtc-13-vocational-training-council-hong-kong-institute-of-vocational-education-ive-hong-kong-design-institute-hkdi-hong-kong-institute-of-information-technology-hkiit.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
