academic_year,institution,provider_id,programme_title,area_of_study,mean,median,lower_quartile,upper_quartile,highest,score_range,raw_score_text,raw_row_json,raw_source_local_path,score_source_url,source_confidence
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Food Science and Safety,"Medicine, Dentistry and Health Sciences",13.3,,,,,10 - 19,"Areas of Study & Training: Medicine, Dentistry and Health Sciences | Programme: Higher Diploma in Food Science and Safety | Average Score: 13.3 | Range: 10 - 19","{""Areas of Study & Training"": ""Medicine, Dentistry and Health Sciences"", ""Average Score"": ""13.3"", ""Programme"": ""Higher Diploma in Food Science and Safety"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Health and Social Care,"Medicine, Dentistry and Health Sciences",13.3,,,,,10 - 19,"Areas of Study & Training: Medicine, Dentistry and Health Sciences | Programme: Higher Diploma in Health and Social Care | Average Score: 13.3 | Range: 10 - 19","{""Areas of Study & Training"": ""Medicine, Dentistry and Health Sciences"", ""Average Score"": ""13.3"", ""Programme"": ""Higher Diploma in Health and Social Care"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Medical and Health Products Management - Medical and Health Products,"Medicine, Dentistry and Health Sciences",13.3,,,,,10 - 19,"Areas of Study & Training: Medicine, Dentistry and Health Sciences | Programme: Higher Diploma in Medical and Health Products Management - Medical and Health Products | Average Score: 13.3 | Range: 10 - 19","{""Areas of Study & Training"": ""Medicine, Dentistry and Health Sciences"", ""Average Score"": ""13.3"", ""Programme"": ""Higher Diploma in Medical and Health Products Management - Medical and Health Products"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Medical and Health Products Management - Medical and Health Services,"Medicine, Dentistry and Health Sciences",13.3,,,,,10 - 19,"Areas of Study & Training: Medicine, Dentistry and Health Sciences | Programme: Higher Diploma in Medical and Health Products Management - Medical and Health Services | Average Score: 13.3 | Range: 10 - 19","{""Areas of Study & Training"": ""Medicine, Dentistry and Health Sciences"", ""Average Score"": ""13.3"", ""Programme"": ""Higher Diploma in Medical and Health Products Management - Medical and Health Services"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Nutrition and Food Management,"Medicine, Dentistry and Health Sciences",13.3,,,,,10 - 19,"Areas of Study & Training: Medicine, Dentistry and Health Sciences | Programme: Higher Diploma in Nutrition and Food Management | Average Score: 13.3 | Range: 10 - 19","{""Areas of Study & Training"": ""Medicine, Dentistry and Health Sciences"", ""Average Score"": ""13.3"", ""Programme"": ""Higher Diploma in Nutrition and Food Management"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Hotel Management,Services,12.8,,,,,10 - 19,Areas of Study & Training: Services | Programme: Higher Diploma in Hotel Management | Average Score: 12.8 | Range: 10 - 19,"{""Areas of Study & Training"": ""Services"", ""Average Score"": ""12.8"", ""Programme"": ""Higher Diploma in Hotel Management"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Sport and Recreation Management,Services,12.8,,,,,10 - 19,Areas of Study & Training: Services | Programme: Higher Diploma in Sport and Recreation Management | Average Score: 12.8 | Range: 10 - 19,"{""Areas of Study & Training"": ""Services"", ""Average Score"": ""12.8"", ""Programme"": ""Higher Diploma in Sport and Recreation Management"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Sport Coaching and Sport Performance,Services,12.8,,,,,10 - 19,Areas of Study & Training: Services | Programme: Higher Diploma in Sport Coaching and Sport Performance | Average Score: 12.8 | Range: 10 - 19,"{""Areas of Study & Training"": ""Services"", ""Average Score"": ""12.8"", ""Programme"": ""Higher Diploma in Sport Coaching and Sport Performance"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Sports Science and Rehabilitation,Services,12.8,,,,,10 - 19,Areas of Study & Training: Services | Programme: Higher Diploma in Sports Science and Rehabilitation | Average Score: 12.8 | Range: 10 - 19,"{""Areas of Study & Training"": ""Services"", ""Average Score"": ""12.8"", ""Programme"": ""Higher Diploma in Sports Science and Rehabilitation"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Tourism and Events Management,Services,12.8,,,,,10 - 19,Areas of Study & Training: Services | Programme: Higher Diploma in Tourism and Events Management | Average Score: 12.8 | Range: 10 - 19,"{""Areas of Study & Training"": ""Services"", ""Average Score"": ""12.8"", ""Programme"": ""Higher Diploma in Tourism and Events Management"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Higher Diploma in Tourism and Hospitality Management,Services,12.8,,,,,10 - 19,Areas of Study & Training: Services | Programme: Higher Diploma in Tourism and Hospitality Management | Average Score: 12.8 | Range: 10 - 19,"{""Areas of Study & Training"": ""Services"", ""Average Score"": ""12.8"", ""Programme"": ""Higher Diploma in Tourism and Hospitality Management"", ""Range"": ""10 - 19""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Associate of Applied Social Sciences in Applied Psychology for Business,Social Sciences,14.1,,,,,10 - 25,Areas of Study & Training: Social Sciences | Programme: Associate of Applied Social Sciences in Applied Psychology for Business | Average Score: 14.1 | Range: 10 - 25,"{""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""14.1"", ""Programme"": ""Associate of Applied Social Sciences in Applied Psychology for Business"", ""Range"": ""10 - 25""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Associate of Applied Social Sciences in Counselling,Social Sciences,14.1,,,,,10 - 25,Areas of Study & Training: Social Sciences | Programme: Associate of Applied Social Sciences in Counselling | Average Score: 14.1 | Range: 10 - 25,"{""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""14.1"", ""Programme"": ""Associate of Applied Social Sciences in Counselling"", ""Range"": ""10 - 25""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Associate of Applied Social Sciences in Criminal Justice and Law Enforcement,Social Sciences,14.1,,,,,10 - 25,Areas of Study & Training: Social Sciences | Programme: Associate of Applied Social Sciences in Criminal Justice and Law Enforcement | Average Score: 14.1 | Range: 10 - 25,"{""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""14.1"", ""Programme"": ""Associate of Applied Social Sciences in Criminal Justice and Law Enforcement"", ""Range"": ""10 - 25""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Associate of Applied Social Sciences in Psychology,Social Sciences,14.1,,,,,10 - 25,Areas of Study & Training: Social Sciences | Programme: Associate of Applied Social Sciences in Psychology | Average Score: 14.1 | Range: 10 - 25,"{""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""14.1"", ""Programme"": ""Associate of Applied Social Sciences in Psychology"", ""Range"": ""10 - 25""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,HKU SPACE Po Leung Kuk Stanley Ho Community College,HPCC/01,Associate of Applied Social Sciences in Youth and Social Services,Social Sciences,14.1,,,,,10 - 25,Areas of Study & Training: Social Sciences | Programme: Associate of Applied Social Sciences in Youth and Social Services | Average Score: 14.1 | Range: 10 - 25,"{""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""14.1"", ""Programme"": ""Associate of Applied Social Sciences in Youth and Social Services"", ""Range"": ""10 - 25""}",data/raw/cspe/details/2025_26/hpcc-01-hku-space-po-leung-kuk-stanley-ho-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HPCC01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Adventist College,AC/01,Higher Diploma in Enrolled Nursing (General),"Medicine, Dentistry and Health Sciences",12.5,,,,,,"Areas of Study & Training: Medicine, Dentistry and Health Sciences | Programme: Higher Diploma in Enrolled Nursing (General) | Average Score: 12.5","{""Areas of Study & Training"": ""Medicine, Dentistry and Health Sciences"", ""Average Score"": ""12.5"", ""Programme"": ""Higher Diploma in Enrolled Nursing (General)""}",data/raw/cspe/details/2025_26/ac-01-hong-kong-adventist-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_AC01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Baptist University - College of International Education,BU/02,Associate of Arts (Music Studies),"Arts, Design and Performing Arts",13.66,,,,,,"Areas of Study & Training: Arts, Design and Performing Arts | Programme: Associate of Arts (Music Studies) | Average Score: 13.66 | Remarks: All Associate Degree Programme","{""Areas of Study & Training"": ""Arts, Design and Performing Arts"", ""Average Score"": ""13.66"", ""Programme"": ""Associate of Arts (Music Studies)"", ""Remarks"": ""All Associate Degree Programme""}",data/raw/cspe/details/2025_26/bu-02-hong-kong-baptist-university-college-of-international-education.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_BU02.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Baptist University - College of International Education,BU/02,Associate of Arts (Visual Arts),"Arts, Design and Performing Arts",13.66,,,,,,"Areas of Study & Training: Arts, Design and Performing Arts | Programme: Associate of Arts (Visual Arts) | Average Score: 13.66 | Remarks: All Associate Degree Programme","{""Areas of Study & Training"": ""Arts, Design and Performing Arts"", ""Average Score"": ""13.66"", ""Programme"": ""Associate of Arts (Visual Arts)"", ""Remarks"": ""All Associate Degree Programme""}",data/raw/cspe/details/2025_26/bu-02-hong-kong-baptist-university-college-of-international-education.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_BU02.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Baptist University - College of International Education,BU/02,Higher Diploma in Art Tech Design,"Arts, Design and Performing Arts",13.15,,,,,,"Areas of Study & Training: Arts, Design and Performing Arts | Programme: Higher Diploma in Art Tech Design | Average Score: 13.15 | Remarks: -","{""Areas of Study & Training"": ""Arts, Design and Performing Arts"", ""Average Score"": ""13.15"", ""Programme"": ""Higher Diploma in Art Tech Design"", ""Remarks"": ""-""}",data/raw/cspe/details/2025_26/bu-02-hong-kong-baptist-university-college-of-international-education.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_BU02.pdf,official_html_extracted_needs_review
